Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3611.73,8.17,4.95,60.21,44.99,0.15,4.36,0.11,2.59,43.6,21.15,0.18,0.14054054054054066,0.15,0.14534724547687058,5.062282012954658,1.307593271477543
3611.88,8.19,5.44,60.48,41.45,0.14,4.36,0.11,2.6,37.35,21.93,0.21,0.13513513513513511,0.14,0.13758907069239043,5.03968253968254,1.2302920421621435
3612.03,8.2,6.18,60.62,31.02,0.14,4.39,0.1,2.6,30.21,22.44,0.24,0.13513513513513511,0.14,0.13758907069239043,5.028043549983504,1.2243766553630473
3612.18,8.23,7.07,60.57,28.98,0.13,4.44,0.1,2.61,26.51,22.72,0.27,0.12972972972972985,0.13,0.12986493517448958,5.032194155522536,1.1590571814235036
3612.33,,,,,,,,,,,,,,,,
3612.34,8.43,7.94,60.33,22.7,0.13,4.48,0.09,2.62,22.3,22.87,0.31,0.1243243243243243,0.13,0.1271938237861803,5.052212829438091,1.168772111154449
3612.49,8.39,8.65,59.79,21.68,0.12,4.53,0.09,2.62,20.43,23.0,0.35,0.1243243243243243,0.12,0.12218129484233618,5.097842448569995,1.119519609237852
3612.64,8.39,9.01,58.96,18.5,0.11,4.55,0.08,2.62,18.45,23.16,0.39,0.1243243243243243,0.11,0.11738087071303352,5.169606512890095,1.0769250008537439
3612.79,8.37,8.81,57.8,18.38,0.11,4.57,0.08,2.63,18.53,23.28,0.41,0.11891891891891902,0.11,0.11454629910399645,5.273356401384084,1.1231426272493916
3612.94,,,,,,,,,,,,,,,,
3612.95,8.44,8.06,56.5,18.78,0.1,4.59,0.08,2.64,19.32,23.33,0.44,0.11351351351351349,0.1,0.10697036447115298,5.394690265486726,1.0926436882107904
3613.1,8.45,6.9,55.49,20.14,0.1,4.61,0.07,2.64,24.24,23.25,0.44,0.11351351351351349,0.1,0.10697036447115298,5.4928816002883405,1.1349227492567566
3613.25,8.48,5.6,54.69,30.57,0.09,4.65,0.06,2.65,35.62,23.03,0.42,0.1081081081081082,0.09,0.09946698708293725,5.573230938014262,1.0755262725310466
3613.4,8.57,4.48,54.04,43.41,0.08,4.72,0.06,2.66,51.14,22.66,0.45,0.10270270270270267,0.08,0.09205391122173932,5.640266469282014,1.0021830568212735
3613.55,,,,,,,,,,,,,,,,
3613.56,8.56,3.81,53.51,63.06,0.06,4.8,0.05,2.68,69.11,22.14,0.53,0.09189189189189186,0.06,0.07760193230671238,5.696131564193609,0.8036285866368429
3613.71,8.49,3.64,52.94,78.44,0.05,4.88,0.04,2.69,81.57,21.42,0.65,0.08648648648648656,0.05,0.07063962183073046,5.757461276917265,0.702148056477081
3613.86,8.41,3.84,52.5,86.42,0.04,4.96,0.03,2.69,89.79,20.48,0.77,0.08648648648648656,0.04,0.06737919688144563,5.805714285714286,0.5865362035225052
3614.01,8.34,4.31,52.28,95.0,0.03,5.03,0.03,2.69,96.61,19.36,0.88,0.08648648648648656,0.03,0.06472987078921609,5.830145371078807,0.4555835530380534
3614.16,,,,,,,,,,,,,,,,
3614.17,8.34,4.81,52.21,99.08,0.02,5.07,0.02,2.68,98.53,18.14,0.97,0.09189189189189186,0.02,0.0664985706443046,5.837962076230608,0.312799747396439
3614.32,8.34,5.11,52.2,97.7,0.02,5.1,0.02,2.67,96.18,16.85,1.0,0.09729729729729739,0.02,0.07023803834589443,5.8390804597701145,0.3129364319218304
3614.47,8.3,5.09,52.21,93.84,0.02,5.12,0.02,2.66,92.33,15.62,1.0,0.10270270270270267,0.02,0.07398596198752751,5.837962076230608,0.312799747396439
3614.62,8.16,4.68,52.2,89.99,0.02,5.14,0.02,2.65,89.53,14.46,0.99,0.1081081081081082,0.02,0.07774111858828123,5.8390804597701145,0.3129364319218304
3614.77,,,,,,,,,,,,,,,,
3614.78,8.18,3.94,52.18,88.84,0.02,5.15,0.03,2.65,88.62,13.44,0.91,0.1081081081081082,0.02,0.07774111858828123,5.841318512840169,0.3132100400345452
3614.93,8.19,3.15,52.21,88.29,0.03,5.17,0.03,2.65,88.29,12.54,0.78,0.1081081081081082,0.03,0.07933272666029578,5.837962076230608,0.45695765738085026
3615.08,8.21,2.53,52.33,88.31,0.03,5.17,0.04,2.65,88.79,11.82,0.66,0.1081081081081082,0.03,0.07933272666029578,5.824574813682401,0.45460541616548333
3615.23,8.27,2.22,52.63,89.53,0.04,5.17,0.04,2.65,89.95,11.29,0.55,0.1081081081081082,0.04,0.08150878185421007,5.791373741212237,0.5833251874367429
3615.38,,,,,,,,,,,,,,,,
3615.39,8.25,2.25,53.1,90.59,0.05,5.15,0.05,2.65,91.82,10.96,0.45,0.1081081081081082,0.05,0.08422399610180703,5.740112994350283,0.697512282959762
3615.54,8.17,2.54,53.56,93.73,0.05,5.12,0.05,2.65,93.5,10.87,0.38,0.1081081081081082,0.05,0.08422399610180703,5.690814040328603,0.6844082060918835
3615.69,8.23,2.87,54.06,93.15,0.06,5.08,0.06,2.64,91.48,11.05,0.33,0.11351351351351349,0.06,0.09078909006643532,5.638179800221976,0.7859437599522376
3615.84,8.24,3.14,54.62,88.91,0.07,5.02,0.06,2.64,88.53,11.52,0.28,0.11351351351351349,0.07,0.09430089540980673,5.580373489564263,0.8764229736421303
3615.99,8.24,3.39,55.18,87.94,0.08,4.93,0.07,2.63,87.31,12.28,0.24,0.11891891891891902,0.08,0.10134522504006896,5.523740485683219,0.9585152798886183
3616.14,,,,,,,,,,,,,,,,
3616.15,8.2,3.69,55.84,86.32,0.09,4.81,0.08,2.62,87.0,13.26,0.21,0.1243243243243243,0.09,0.10852773290431293,5.458452722063037,1.029147227864149
3616.3,8.21,4.1,56.64,88.05,0.1,4.67,0.08,2.62,92.19,14.33,0.18,0.1243243243243243,0.1,0.11281962953914487,5.38135593220339,1.086946554385536
3616.45,8.19,4.69,57.56,98.57,0.11,4.52,0.09,2.61,101.44,15.36,0.16,0.12972972972972985,0.11,0.120270118432944,5.295343988881167,1.1330244516524415
3616.6,8.21,5.35,58.41,105.88,0.12,4.38,0.1,2.6,109.71,16.24,0.14,0.13513513513513511,0.12,0.12779183218811607,5.2182845403184395,1.1758871121744408
3616.75,,,,,,,,,,,,,,,,
3616.76,8.19,6.0,59.03,115.62,0.13,4.27,0.1,2.6,120.17,16.89,0.12,0.13513513513513511,0.13,0.13259242955009015,5.163476198543114,1.223256875180121
3616.91,8.25,6.65,59.52,127.19,0.14,4.19,0.11,2.58,131.59,17.31,0.1,0.14594594594594595,0.14,0.14300387955936192,5.120967741935484,1.2718608155635454
3617.06,8.25,7.31,59.93,138.38,0.15,4.14,0.12,2.57,142.6,17.55,0.09,0.15135135135135147,0.15,0.15067719063594237,5.085933589187386,1.3202044424684996
3617.21,8.2,7.93,60.16,149.1,0.16,4.11,0.13,2.56,151.26,17.62,0.08,0.15675675675675677,0.16,0.15838667997798458,5.0664893617021285,1.3734837785755776
3617.36,,,,,,,,,,,,,,,,
3617.37,8.24,8.42,60.11,154.6,0.17,4.1,0.13,2.55,155.7,17.56,0.07,0.1621621621621623,0.17,0.16612731087498442,5.070703709865247,1.4374306529451615
3617.52,8.21,8.67,59.89,157.39,0.17,4.11,0.14,2.54,157.85,17.38,0.07,0.16756756756756758,0.17,0.16878816561079057,5.08933043913842,1.4481318540451147
3617.67,8.18,8.57,59.6,158.56,0.18,4.16,0.14,2.54,158.21,17.13,0.07,0.16756756756756758,0.18,0.1738949247397855,5.114093959731544,1.5228035459319393
3617.82,8.08,8.11,59.3,157.68,0.18,4.24,0.14,2.54,155.62,16.87,0.07,0.16756756756756758,0.18,0.1738949247397855,5.139966273187184,1.5382363084009478
3617.97,,,,,,,,,,,,,,,,
3617.98,8.1,7.42,59.06,152.46,0.18,4.34,0.13,2.55,147.38,16.69,0.08,0.1621621621621623,0.18,0.17131340700176886,5.160853369454792,1.5507279626050288
3618.13,8.26,6.67,58.82,139.55,0.17,4.44,0.13,2.56,136.39,16.68,0.08,0.15675675675675677,0.17,0.1635125083730554,5.181910914654879,1.5016671105771495
3618.28,8.24,6.03,58.49,131.51,0.16,4.52,0.12,2.57,120.53,16.88,0.1,0.15135135135135147,0.16,0.15573572415454368,5.211147204650367,1.4542879784055995
3618.43,8.29,5.59,58.05,103.59,0.15,4.57,0.12,2.58,101.59,17.24,0.11,0.14594594594594595,0.15,0.1479868560684647,5.250645994832042,1.4090730673341687
3618.58,,,,,,,,,,,,,,,,
3618.59,8.18,5.33,57.51,98.51,0.15,4.6,0.11,2.58,93.18,17.73,0.12,0.14594594594594595,0.15,0.1479868560684647,5.299947835159103,1.4360219190930055
3618.74,8.21,5.1,56.95,84.96,0.14,4.62,0.11,2.58,84.45,18.28,0.13,0.14594594594594595,0.14,0.14300387955936192,5.35206321334504,1.3924389099816974
3618.89,8.21,4.8,56.39,83.65,0.13,4.63,0.1,2.58,82.33,18.92,0.14,0.14594594594594595,0.13,0.13820314601711672,5.405213690370633,1.3444244210862148
3619.04,8.25,4.41,55.88,80.29,0.12,4.67,0.1,2.58,80.35,19.64,0.16,0.14594594594594595,0.12,0.13360430221002798,5.454545454545454,1.289154279489697
3619.19,,,,,,,,,,,,,,,,
3619.2,8.17,4.06,55.37,80.45,0.1,4.71,0.09,2.58,81.4,20.48,0.18,0.14594594594594595,0.1,0.12510039795711478,5.504785985190537,1.1400873470108799
3619.35,8.1,3.9,54.76,82.87,0.09,4.77,0.08,2.59,86.62,21.44,0.21,0.14054054054054066,0.09,0.1180077191022421,5.566106647187729,1.072625732687702
3619.5,8.28,4.04,54.21,92.43,0.07,4.83,0.06,2.6,96.87,22.46,0.27,0.13513513513513511,0.07,0.10761390418526602,5.622578859988932,0.8907837740388551
3619.65,8.4,4.46,53.84,103.73,0.06,4.88,0.05,2.62,122.18,23.44,0.36,0.1243243243243243,0.06,0.09761285166078229,5.661218424962852,0.792955410984165
3619.8,8.51,5.1,53.58,150.67,0.04,4.94,0.04,2.64,203.47,24.25,0.44,0.11351351351351349,0.04,0.0851038123417001,5.68868980963046,0.5605537053987373
3619.95,,,,,,,,,,,,,,,,
3619.96,8.52,5.81,53.43,285.0,0.03,4.99,0.03,2.66,418.72,24.84,0.46,0.10270270270270267,0.03,0.07565660956730658,5.704660303200449,0.4337751991575347
3620.11,8.47,6.45,53.34,625.17,0.02,5.03,0.02,2.68,750.91,25.18,0.45,0.09189189189189186,0.02,0.0664985706443046,5.714285714285714,0.2978530251903724
3620.26,8.44,6.93,53.19,945.03,0.02,5.03,0.02,2.67,986.34,25.34,0.47,0.09729729729729739,0.02,0.07023803834589443,5.730400451212635,0.2997815958474037
3620.41,8.3,7.19,52.96,1050.1,0.02,4.99,0.02,2.63,1068.73,25.42,0.48,0.11891891891891902,0.02,0.08526930654357533,5.755287009063444,0.3027711237809436
3620.56,,,,,,,,,,,,,,,,
3620.57,8.3,7.2,52.61,1097.49,0.02,4.91,0.02,2.57,1132.9,25.53,0.45,0.15135135135135147,0.02,0.10795191419303375,5.793575365900019,0.3073970075056982
3620.72,8.31,6.95,52.16,1187.58,0.02,4.8,0.02,2.51,1212.39,25.8,0.4,0.18378378378378393,0.02,0.1307219935242051,5.84355828220859,0.3134839672991605
3620.87,8.37,6.44,51.67,1250.68,0.02,4.7,0.02,2.47,1264.62,26.21,0.36,0.20540540540540533,0.02,0.14593042960561536,5.898974259725179,0.32029623071166036
3621.02,8.52,5.77,51.2,1286.14,0.02,4.64,0.02,2.46,1285.85,26.72,0.34,0.21081081081081088,0.02,0.14973509601077414,5.953125,0.3270174985233316
3621.17,,,,,,,,,,,,,,,,
3621.18,8.65,5.15,50.86,1285.39,0.02,4.66,0.02,2.49,1271.21,27.23,0.33,0.19459459459459452,0.02,0.13832399691563751,5.992921745969328,0.3319977227015922
3621.33,9.42,4.81,50.65,1249.31,0.03,4.74,0.02,2.54,1236.27,27.66,0.33,0.16756756756756758,0.03,0.12037210993521574,6.017769002961501,0.48906891861617385
3621.48,9.28,4.91,50.5,1216.14,0.03,4.88,0.02,2.6,1158.96,27.91,0.34,0.13513513513513511,0.03,0.09788131779862598,6.035643564356436,0.49231356526577397
3621.63,9.13,5.41,50.42,1070.67,0.03,5.04,0.02,2.64,1054.07,27.97,0.35,0.11351351351351349,0.03,0.08302203849033885,6.045220150733836,0.49405582679935733
3621.78,,,,,,,,,,,,,,,,
3621.79,9.01,6.21,50.36,1028.43,0.03,5.2,0.02,2.67,967.75,27.85,0.36,0.09729729729729739,0.03,0.07199570841848378,6.052422557585386,0.49536794238589277
3621.94,9.79,7.09,50.34,874.07,0.03,5.35,0.02,2.69,862.73,27.65,0.38,0.08648648648648656,0.03,0.06472987078921609,6.054827175208581,0.495806350766399
3622.09,9.56,7.84,50.41,845.21,0.03,5.46,0.02,2.71,821.0,27.57,0.39,0.07567567567567574,0.03,0.05756217459829875,6.0464193612378505,0.4942741894000502
3622.24,9.37,8.27,50.49,783.62,0.03,5.55,0.02,2.72,796.54,27.77,0.39,0.0702702702702702,0.03,0.054027358272715965,6.0368389780154486,0.49253089784126125
3622.39,,,,,,,,,,,,,,,,
3622.4,9.39,8.29,50.56,816.48,0.03,5.6,0.02,2.73,881.52,28.39,0.38,0.06486486486486492,0.03,0.05053439766108422,6.0284810126582276,0.4910122608414724
3622.55,9.43,7.92,50.63,981.93,0.03,5.64,0.02,2.75,960.04,29.43,0.36,0.0540540540540541,0.03,0.04371407530577881,6.020146158404108,0.4894998820641332
3622.7,9.33,7.26,50.7,926.23,0.03,5.65,0.02,2.76,839.73,30.7,0.39,0.04864864864864881,0.03,0.04041466946134584,6.011834319526627,0.4879937279972406
3622.85,9.32,6.53,50.78,706.19,0.03,5.63,0.02,2.78,604.71,31.98,0.45,0.03783783783783799,0.03,0.03414456012487586,6.002363135092557,0.4862799884639184
3623.0,,,,,,,,,,,,,,,,
3623.01,9.08,5.98,50.91,448.02,0.03,5.59,0.02,2.79,385.46,33.04,0.54,0.03243243243243246,0.03,0.031239899755635396,5.987035945786683,0.4835122822599862
3623.16,9.15,5.87,51.13,288.86,0.03,5.53,0.02,2.8,253.79,33.78,0.62,0.02702702702702717,0.03,0.028552234500294867,5.961275180911402,0.4788762356616454
3623.31,9.14,6.3,51.46,199.65,0.03,5.46,0.03,2.8,183.73,34.19,0.68,0.02702702702702717,0.03,0.028552234500294867,5.9230470268169455,0.4720328305732808
3623.46,9.25,7.23,51.85,159.14,0.03,5.38,0.03,2.8,150.31,34.35,0.69,0.02702702702702717,0.03,0.028552234500294867,5.878495660559306,0.46411237267150174
3623.61,9.31,8.42,52.21,136.67,0.03,5.29,0.03,2.8,133.24,34.28,0.7,0.02702702702702717,0.03,0.028552234500294867,5.837962076230608,0.45695765738085026
3623.76,,,,,,,,,,,,,,,,
3623.77,9.29,9.59,52.63,127.93,0.03,5.21,0.02,2.81,125.33,33.96,0.82,0.02162162162162164,0.03,0.026148561351904014,5.791373741212237,0.4487948952303018
3623.92,9.09,10.48,53.1,121.31,0.03,5.15,0.01,2.81,118.38,33.3,1.0,0.02162162162162164,0.03,0.026148561351904014,5.740112994350283,0.4398886738327805
3624.07,8.91,10.95,53.54,113.87,0.03,5.12,0.01,2.81,108.9,32.27,1.0,0.02162162162162164,0.03,0.026148561351904014,5.692939858050057,0.43176244520988405
3624.22,8.77,10.98,53.93,101.23,0.03,5.1,0.01,2.79,98.82,30.82,1.0,0.03243243243243246,0.03,0.031239899755635396,5.651770814018172,0.4247253123126935
3624.37,,,,,,,,,,,,,,,,
3624.38,8.73,10.62,54.23,95.1,0.03,5.1,0.01,2.77,88.39,29.07,0.99,0.04324324324324328,0.03,0.03721544092305172,5.620505255393694,0.41941521066909715
3624.53,8.61,9.89,54.43,78.04,0.03,5.1,0.02,2.74,77.5,27.14,0.9,0.059459459459459386,0.03,0.04709260727126443,5.599853022230388,0.41592388286807225
3624.68,8.61,8.81,54.53,76.67,0.03,5.1,0.03,2.71,77.58,25.22,0.75,0.07567567567567574,0.03,0.05756217459829875,5.589583715386026,0.41419263206868173
3624.83,8.44,7.4,54.56,78.99,0.04,5.1,0.04,2.69,80.8,23.47,0.72,0.08648648648648656,0.04,0.06737919688144563,5.586510263929619,0.5382804568488471
3624.98,,,,,,,,,,,,,,,,
3624.99,8.54,5.79,54.57,83.62,0.04,5.1,0.04,2.67,92.32,22.05,0.65,0.09729729729729739,0.04,0.07438670600772249,5.585486531061023,0.5380592617059277
3625.14,8.62,4.17,54.62,105.75,0.04,5.1,0.04,2.65,108.12,21.05,0.55,0.1081081081081082,0.04,0.08150878185421007,5.580373489564263,0.5369550843964133
3625.29,8.59,2.78,54.72,111.77,0.04,5.11,0.04,2.64,118.84,20.54,0.46,0.11351351351351349,0.04,0.0851038123417001,5.5701754385964914,0.5347556881207032
3625.44,8.52,1.78,54.88,129.76,0.05,5.12,0.05,2.63,129.29,20.44,0.39,0.11891891891891902,0.05,0.09121871868439185,5.553935860058309,0.6485669917693944
3625.59,,,,,,,,,,,,,,,,
3625.6,8.43,1.36,55.04,128.56,0.05,5.15,0.05,2.63,124.57,20.75,0.36,0.11891891891891902,0.05,0.09121871868439185,5.537790697674419,0.6443922902765244
3625.75,8.33,1.57,55.13,118.41,0.05,5.18,0.05,2.64,116.33,21.4,0.37,0.11351351351351349,0.05,0.08770780395775113,5.528750226736804,0.6420595648371199
3625.9,8.29,2.45,55.11,113.14,0.05,5.22,0.05,2.64,113.04,22.48,0.38,0.11351351351351349,0.05,0.08770780395775113,5.53075666848122,0.6425769861808242
3626.05,8.25,3.86,54.92,112.89,0.05,5.27,0.05,2.64,116.19,24.01,0.4,0.11351351351351349,0.05,0.08770780395775113,5.549890750182083,0.6475199842670705
3626.2,,,,,,,,,,,,,,,,
3626.21,8.32,5.81,54.56,121.28,0.05,5.32,0.04,2.65,124.87,26.13,0.43,0.1081081081081082,0.05,0.08422399610180703,5.586510263929619,0.6570239138196436
3626.36,8.33,8.15,54.11,130.41,0.04,5.36,0.04,2.65,130.83,28.87,0.5,0.1081081081081082,0.04,0.08150878185421007,5.632969876178156,0.5483598297360484
3626.51,8.22,10.9,53.69,131.49,0.04,5.39,0.03,2.64,129.81,32.34,0.73,0.11351351351351349,0.04,0.0851038123417001,5.677034829577203,0.5579936085313602
3626.66,8.24,13.84,53.29,127.22,0.04,5.39,0.01,2.64,126.36,36.41,1.0,0.11351351351351349,0.04,0.0851038123417001,5.719647213360856,0.567378051246938
3626.81,,,,,,,,,,,,,,,,
3626.82,8.62,16.61,52.99,125.05,0.04,5.35,0.01,2.63,126.64,40.86,1.0,0.11891891891891902,0.04,0.08871783720550348,5.752028684657483,0.5745540964093987
3626.97,8.78,18.72,52.81,129.21,0.05,5.28,0.01,2.62,134.32,45.23,0.98,0.1243243243243243,0.05,0.09475372715281383,5.771634160196933,0.7059447328292459
3627.12,8.63,19.69,52.68,142.36,0.05,5.19,0.03,2.62,148.94,48.92,0.68,0.1243243243243243,0.05,0.09475372715281383,5.785876993166287,0.7097686762092872
3627.27,8.56,19.28,52.56,159.09,0.06,5.09,0.05,2.61,166.4,51.43,0.27,0.12972972972972985,0.06,0.10106879532216843,5.799086757990867,0.8354347608049064
3627.42,8.44,17.82,52.45,177.69,0.06,4.99,0.05,2.61,179.29,52.46,0.3,0.12972972972972985,0.06,0.10106879532216843,5.8112488083889415,0.8392246007645188
3627.57,,,,,,,,,,,,,,,,
3627.58,8.54,15.83,52.43,181.77,0.06,4.91,0.05,2.62,183.09,52.12,0.35,0.1243243243243243,0.06,0.09761285166078229,5.813465573145146,0.8399161101514219
3627.73,8.57,13.95,52.55,185.13,0.06,4.84,0.04,2.63,183.71,50.83,0.44,0.11891891891891902,0.06,0.09418521454252901,5.800190294957184,0.8357783530056224
3627.88,8.65,12.56,52.81,181.51,0.06,4.8,0.03,2.65,174.16,49.16,0.6,0.1081081081081082,0.06,0.08742815061155762,5.771634160196933,0.8269054551383199
3628.03,8.92,11.87,53.16,162.82,0.05,4.76,0.02,2.67,160.14,47.58,0.77,0.09729729729729739,0.05,0.07735232401601995,5.733634311512416,0.6957843230822807
3628.18,,,,,,,,,,,,,,,,
3628.19,8.97,11.7,53.52,156.0,0.05,4.73,0.02,2.68,146.59,46.35,0.9,0.09189189189189186,0.05,0.07397337289684425,5.695067264573991,0.6855346894638732
3628.34,8.97,12.02,53.77,132.06,0.05,4.7,0.02,2.68,130.4,45.47,0.97,0.09189189189189186,0.05,0.07397337289684425,5.66858843221127,0.678534160459594
3628.49,8.94,12.67,53.88,127.84,0.05,4.67,0.02,2.67,122.33,44.86,0.94,0.09729729729729739,0.05,0.07735232401601995,5.657015590200445,0.6754838672572889
3628.64,8.5,13.53,53.83,113.81,0.05,4.64,0.03,2.66,113.24,44.38,0.84,0.10270270270270267,0.05,0.08077080271496542,5.66227010960431,0.6768681124993758
3628.79,,,,,,,,,,,,,,,,
3628.8,8.68,14.31,53.51,112.37,0.05,4.61,0.03,2.65,111.3,44.04,0.72,0.1081081081081082,0.05,0.08422399610180703,5.696131564193609,0.6858166935198957
3628.95,8.96,14.92,52.94,109.65,0.05,4.58,0.04,2.64,111.16,43.81,0.62,0.11351351351351349,0.05,0.08770780395775113,5.757461276917265,0.702148056477081
3629.1,9.11,15.31,52.34,113.48,0.06,4.55,0.04,2.64,116.17,43.67,0.56,0.11351351351351349,0.06,0.09078909006643532,5.823461979365685,0.8430372707074589
3629.25,9.07,15.68,51.85,120.31,0.06,4.53,0.04,2.65,123.1,43.58,0.54,0.1081081081081082,0.06,0.08742815061155762,5.878495660559306,0.8603030660154385
3629.4,,,,,,,,,,,,,,,,
3629.41,9.04,16.29,51.46,127.39,0.06,4.52,0.04,2.66,128.89,43.42,0.55,0.10270270270270267,0.06,0.08410661431314344,5.9230470268169455,0.8743824052348979
3629.56,9.04,17.33,51.2,131.21,0.06,4.52,0.03,2.67,131.14,43.11,0.6,0.09729729729729739,0.06,0.08082933892269153,5.953125,0.8839392629058009
3629.71,8.97,18.51,51.05,131.04,0.06,4.55,0.03,2.68,129.5,42.62,0.68,0.09189189189189186,0.06,0.07760193230671238,5.970617042115573,0.8895161369194469
3629.86,8.95,19.47,50.99,127.12,0.06,4.59,0.03,2.7,124.43,41.99,0.82,0.08108108108108103,0.06,0.0713237047175651,5.97764267503432,0.8917600040782476
3630.01,,,,,,,,,,,,,,,,
3630.02,8.94,19.68,51.0,120.29,0.05,4.65,0.02,2.72,117.39,41.25,0.96,0.0702702702702702,0.05,0.0609832390245747,5.976470588235294,0.761757157953002
3630.17,9.03,19.01,51.06,112.91,0.05,4.72,0.01,2.74,109.73,40.43,1.0,0.059459459459459386,0.05,0.05493372060588603,5.969447708578143,0.7598146732148541
3630.32,9.03,17.64,51.14,104.8,0.05,4.79,0.01,2.76,102.55,39.45,1.0,0.04864864864864881,0.05,0.04932895202282165,5.960109503324208,0.7572349492726911
3630.47,9.0,16.01,51.23,99.08,0.05,4.86,0.01,2.77,96.45,38.26,1.0,0.04324324324324328,0.05,0.04674386636872428,5.9496388834667195,0.7543466908931915
3630.62,,,,,,,,,,,,,,,,
3630.63,8.92,14.62,51.36,92.39,0.04,4.92,0.01,2.79,90.86,36.79,1.0,0.03243243243243246,0.04,0.03641334009318767,5.934579439252337,0.6157275294913358
3630.78,8.91,13.7,51.56,88.49,0.04,4.98,0.0,2.8,82.15,35.15,1.0,0.02702702702702717,0.04,0.03413546681912859,5.91155934833204,0.6104685201931268
3630.93,8.82,13.08,51.85,72.37,0.04,5.04,0.0,2.8,70.15,33.45,1.0,0.02702702702702717,0.04,0.03413546681912859,5.878495660559306,0.6029487206534627
3631.08,8.76,12.62,52.24,66.72,0.04,5.1,0.01,2.8,59.0,31.97,1.0,0.02702702702702717,0.04,0.03413546681912859,5.834609494640122,0.5930290411952619
3631.23,8.49,12.23,52.72,47.09,0.04,5.15,0.01,2.79,45.59,30.9,1.0,0.03243243243243246,0.04,0.03641334009318767,5.781487101669196,0.581115841568737
3631.38,,,,,,,,,,,,,,,,
3631.39,8.46,11.96,53.25,43.28,0.04,5.19,0.01,2.78,38.99,30.35,1.0,0.03783783783783799,0.04,0.03893393103863598,5.723943661971831,0.5683279650841451
3631.54,8.44,12.02,53.66,32.37,0.05,5.21,0.02,2.76,32.07,30.29,1.0,0.04864864864864881,0.05,0.04932895202282165,5.680208721580321,0.6816026897978453
3631.69,8.46,12.46,53.89,31.62,0.05,5.21,0.02,2.74,31.22,30.58,1.0,0.059459459459459386,0.05,0.05493372060588603,5.655965856374095,0.6752074672768575
3631.84,8.64,13.13,54.04,30.61,0.06,5.19,0.02,2.73,31.05,30.97,1.0,0.06486486486486492,0.06,0.06247979951127079,5.640266469282014,0.7865777932816567
3631.99,,,,,,,,,,,,,,,,
3632.0,8.57,13.48,54.15,31.72,0.06,5.17,0.02,2.71,34.82,31.31,1.0,0.07567567567567574,0.06,0.06828912024975158,5.628808864265928,0.7830989391455008
3632.15,8.47,13.16,54.28,39.61,0.07,5.15,0.03,2.7,43.35,31.43,0.99,0.08108108108108103,0.07,0.07574345420324068,5.615327929255711,0.8883101067856272
3632.3,8.36,11.97,54.46,49.11,0.07,5.12,0.03,2.7,55.48,31.31,0.87,0.08108108108108103,0.07,0.07574345420324068,5.596768270290121,0.881990659915135
3632.45,8.35,10.17,54.67,65.32,0.07,5.1,0.04,2.7,72.31,31.01,0.57,0.08108108108108103,0.07,0.07574345420324068,5.575269800621913,0.8746925611006695
3632.6,,,,,,,,,,,,,,,,
3632.61,8.35,8.27,54.87,83.11,0.07,5.1,0.05,2.69,88.13,30.64,0.36,0.08648648648648656,0.07,0.07867627452026825,5.554948059048661,0.8678156829278159
3632.76,8.34,6.84,54.95,95.89,0.07,5.1,0.05,2.69,99.34,30.3,0.34,0.08648648648648656,0.07,0.07867627452026825,5.546860782529572,0.8650848411439318
3632.91,8.26,5.98,54.86,104.68,0.07,5.11,0.05,2.69,106.85,29.98,0.35,0.08648648648648656,0.07,0.07867627452026825,5.555960627050674,0.868157834670507
3633.06,8.47,5.61,54.64,110.21,0.07,5.13,0.05,2.68,113.02,29.7,0.37,0.09189189189189186,0.07,0.08168267807641698,5.578330893118594,0.8757302685737347
3633.21,,,,,,,,,,,,,,,,
3633.22,8.47,5.42,54.28,117.37,0.06,5.15,0.05,2.67,119.9,29.37,0.39,0.09729729729729739,0.06,0.08082933892269153,5.615327929255711,0.7790136830733534
3633.37,8.46,5.26,53.84,123.8,0.05,5.16,0.04,2.66,125.33,29.0,0.43,0.10270270270270267,0.05,0.08077080271496542,5.661218424962852,0.6765909637212744
